franchise_id,season,season_source,template,completeness,name_raw,name_order,birth_year_2digit,age,approx_birth_year,tier,candidate_ids,candidate_names,already_has_season_row,note,disposition,disposition_note
leones_ponce,2009,year_param,flat_bo,full,Colon Gabriel,surname_first,84,,,1_exact_birth_confirmed,773,"Colon Gracia, Gabriel",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
leones_ponce,2009,year_param,flat_bo,full,Dixon Nigel,surname_first,80,,,1_exact_birth_confirmed,2462,"Dixon, Nigel",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
leones_ponce,2009,year_param,flat_bo,full,Hatton Roberto Jose,surname_first,76,,,1_exact_birth_confirmed,2074,"Hatton Negron, Roberto Jose",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
leones_ponce,2009,year_param,flat_bo,full,Lebron Jorge,surname_first,86,,,1_exact_birth_confirmed,2461,"Lebron, Jorge",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
leones_ponce,2009,year_param,flat_bo,full,Melendez Ricardo,surname_first,83,,,1_exact_birth_confirmed,1995,"Melendez Huertas, Ricardo",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
leones_ponce,2009,year_param,flat_bo,full,Nailon Lee,surname_first,75,,,1_exact_birth_confirmed,2580,"Nailon, Lee",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
leones_ponce,2009,year_param,flat_bo,full,Orta Raul,surname_first,85,,,1_exact_birth_confirmed,1946,"Orta, Raul",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
leones_ponce,2009,year_param,flat_bo,full,Rosario Jose 'YoYo',surname_first,73,,,1_exact_birth_confirmed,1272,"Rosario Amaro, Jose R.",yes,"partial_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
leones_ponce,2009,year_param,flat_bo,full,Zayas Hector,surname_first,81,,,1_exact_birth_confirmed,870,"Zayas Irizarry, Hector",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
leones_ponce,2010,year_param,flat_bo,full,Brown Andre,surname_first,81,,,1_exact_birth_confirmed,2646,"Brown, Andre",no,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
