franchise_id,season,season_source,template,completeness,name_raw,name_order,birth_year_2digit,age,approx_birth_year,tier,candidate_ids,candidate_names,already_has_season_row,note,disposition,disposition_note
brujos_guayama,2015,capture_year,widget,full,Alejandro Carmona,given_first,,32,1983,2_approx_birth_confirmed,37,"Carmona Sanchez, Alejandro",yes,"exact_name, birth year agrees (source ~1983, canon 1983, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2015,capture_year,widget,full,Andres Torres,given_first,,26,1989,2_approx_birth_confirmed,2755,"Torres Saldaña, Andres",yes,"exact_name, birth year agrees (source ~1989, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2015,capture_year,widget,full,Benjamin Colon,given_first,,31,1984,2_approx_birth_confirmed,2336,"Colon Mojica, Benjamin",yes,"exact_name, birth year agrees (source ~1984, canon 1984, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2015,capture_year,widget,full,Darnell Hinson,given_first,,35,1980,2_approx_birth_confirmed,2465,"Hinson Gaines, Darnell",yes,"exact_name, birth year agrees (source ~1980, canon 1980, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2015,capture_year,widget,full,Devin Ebanks,given_first,,26,1989,2_approx_birth_confirmed,13009,"Ebanks, Devin",yes,"exact_name, birth year agrees (source ~1989, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2015,capture_year,widget,full,Josh Harrellson,given_first,,26,1989,2_approx_birth_confirmed,2794,"Harrellson, Josh",no,"exact_name, birth year agrees (source ~1989, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2015,capture_year,widget,full,Juan Coronado,given_first,,32,1983,2_approx_birth_confirmed,2793,"Coronado, Juan",yes,"exact_name, birth year agrees (source ~1983, canon 1983, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2015,capture_year,widget,full,Peter Ramos,given_first,,30,1985,2_approx_birth_confirmed,1836,"Ramos Fuentes, Peter John",yes,"exact_name, birth year agrees (source ~1985, canon 1985, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2015,capture_year,widget,full,Rob Jones,given_first,,26,1989,2_approx_birth_confirmed,12955,"Jones, Rob",no,"exact_name, birth year agrees (source ~1989, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,full,Brandon Thomas,given_first,,32,1984,2_approx_birth_confirmed,2873,"Thomas, Brandon",no,"exact_name, birth year agrees (source ~1984, canon 1984, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,full,Carlos Santiago,given_first,,20,1996,2_approx_birth_confirmed,12983,"Santiago Resto, Carlos G.",no,"exact_name, birth year agrees (source ~1996, canon 1995, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, alias-table fix: approx-birth-year tier via a real alias (nickname/spelling variant/dropped maternal surname) in player_aliases.csv, single agreeing candidate. Bulk-approved as a verified pattern, not re-litigated row by row."
brujos_guayama,2016,capture_year,widget,full,Carlos Strong,given_first,,28,1988,2_approx_birth_confirmed,2647,"Strong, Carlos",no,"exact_name, birth year agrees (source ~1988, canon 1987, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,full,Darnell Hinson,given_first,,36,1980,2_approx_birth_confirmed,2465,"Hinson Gaines, Darnell",yes,"exact_name, birth year agrees (source ~1980, canon 1980, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,full,Enrique Ramos,given_first,,26,1990,2_approx_birth_confirmed,13056,"Ramos Abad, Enrique",yes,"exact_name, birth year agrees (source ~1990, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,full,Erick Rodriguez,given_first,,37,1979,2_approx_birth_confirmed,624,"Rodriguez Mandes, Erick",no,"exact_name, birth year agrees (source ~1979, canon 1979, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,full,Juan Pineiro,given_first,,26,1990,2_approx_birth_confirmed,13051,"Piñeiro, Juan Pablo",yes,"exact_name, birth year agrees (source ~1990, canon 1990, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,partial,Julio Torres,given_first,,24,1992,2_approx_birth_confirmed,12951,"Torres Figueroa, Julio",yes,"exact_name, birth year agrees (source ~1992, canon 1991, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,full,Kyle Vinales,given_first,,24,1992,2_approx_birth_confirmed,12950,"Viñales, Kyle",no,"exact_name, birth year agrees (source ~1992, canon 1992, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,partial,Luis Diaz,given_first,,24,1992,2_approx_birth_confirmed,13069,"Diaz Echevarria, Luis Miguel",no,"exact_name, birth year agrees (source ~1992, canon 1992, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2016,capture_year,widget,full,Samuel Rosas,given_first,,31,1985,2_approx_birth_confirmed,2146,"Rosas Lebron, Samuel",no,"exact_name, birth year agrees (source ~1985, canon 1985, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Al Thornton,given_first,,33,1984,2_approx_birth_confirmed,2740,"Thornton, Al",yes,"exact_name, birth year agrees (source ~1984, canon 1983, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Chris Cayole,given_first,,32,1985,2_approx_birth_confirmed,13129,"Cayole, Chris",no,"exact_name, birth year agrees (source ~1985, canon 1985, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Damien Wilkins,given_first,,37,1980,2_approx_birth_confirmed,12928,"Wilkins, Damien",yes,"exact_name, birth year agrees (source ~1980, canon 1980, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Darnell Hinson,given_first,,37,1980,2_approx_birth_confirmed,2465,"Hinson Gaines, Darnell",yes,"exact_name, birth year agrees (source ~1980, canon 1980, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,DeJuan Marrero,given_first,,24,1993,2_approx_birth_confirmed,13120,"Marrero, DeJuan",yes,"exact_name, birth year agrees (source ~1993, canon 1993, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Enrique Ramos,given_first,,27,1990,2_approx_birth_confirmed,13056,"Ramos Abad, Enrique",yes,"exact_name, birth year agrees (source ~1990, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Gian Clavell,given_first,,23,1994,2_approx_birth_confirmed,13117,"Clavell, Gian",no,"exact_name, birth year agrees (source ~1994, canon 1993, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Joel Nieves,given_first,,31,1986,2_approx_birth_confirmed,2375,"Nieves Perez, Joel",yes,"exact_name, birth year agrees (source ~1986, canon 1986, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Juan Pineiro,given_first,,27,1990,2_approx_birth_confirmed,13051,"Piñeiro, Juan Pablo",yes,"exact_name, birth year agrees (source ~1990, canon 1990, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Julio Torres,given_first,,25,1992,2_approx_birth_confirmed,12951,"Torres Figueroa, Julio",yes,"exact_name, birth year agrees (source ~1992, canon 1991, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Kleon Penn,given_first,,30,1987,2_approx_birth_confirmed,2615,"Penn, Kleon",yes,"exact_name, birth year agrees (source ~1987, canon 1986, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Kyle Vinales,given_first,,25,1992,2_approx_birth_confirmed,12950,"Viñales, Kyle",yes,"exact_name, birth year agrees (source ~1992, canon 1992, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Luis Diaz,given_first,,25,1992,2_approx_birth_confirmed,13069,"Diaz Echevarria, Luis Miguel",no,"exact_name, birth year agrees (source ~1992, canon 1992, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2017,capture_year,flat_age,full,Marcus Fillyaw,given_first,,22,1995,2_approx_birth_confirmed,13131,"Fillyaw, Marcus",yes,"exact_name, birth year agrees (source ~1995, canon 1994, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,full,Brandon Costner,given_first,,32,1987,2_approx_birth_confirmed,13045,"Costner, Brandon",no,"exact_name, birth year agrees (source ~1987, canon 1987, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,full,Javier Gonzalez,given_first,,30,1989,2_approx_birth_confirmed,2513,"González López, Javier",no,"exact_name, birth year agrees (source ~1989, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,full,Juan Pineiro,given_first,,29,1990,2_approx_birth_confirmed,13051,"Piñeiro, Juan Pablo",no,"exact_name, birth year agrees (source ~1990, canon 1990, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,partial,Julio Torres,given_first,,27,1992,2_approx_birth_confirmed,12951,"Torres Figueroa, Julio",no,"exact_name, birth year agrees (source ~1992, canon 1991, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,full,Kleon Penn,given_first,,32,1987,2_approx_birth_confirmed,2615,"Penn, Kleon",no,"exact_name, birth year agrees (source ~1987, canon 1986, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,full,Kyle Vinales,given_first,,27,1992,2_approx_birth_confirmed,12950,"Viñales, Kyle",no,"exact_name, birth year agrees (source ~1992, canon 1992, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,full,Marcus Fillyaw,given_first,,24,1995,2_approx_birth_confirmed,13131,"Fillyaw, Marcus",no,"exact_name, birth year agrees (source ~1995, canon 1994, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,full,Melsahn Basabe,given_first,,27,1992,2_approx_birth_confirmed,13185,"Basabe, Melsahn",no,"exact_name, birth year agrees (source ~1992, canon 1992, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,full,Miguel Ali Berdiel,given_first,,35,1984,2_approx_birth_confirmed,1666,"Berdiel Aponte, Miguel Ali",no,"exact_name, birth year agrees (source ~1984, canon 1983, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2019,capture_year,widget,full,Tai Wesley,given_first,,33,1986,2_approx_birth_confirmed,13198,"Wesley, Tai",no,"exact_name, birth year agrees (source ~1986, canon 1986, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
brujos_guayama,2013,capture_year,photo_strip,partial,Andres Torres,given_first,,,,3_no_birth_data_name_shape,2755,"Torres Saldaña, Andres",yes,"name-shape match only; this source row has no age/birth signal of its own to compare (a photo_strip/bench-only entry) - canon does have birth_year=1989 on file, just nothing on this row to check it against - never auto-accept",insufficient_evidence,"owner reviewed 2026-09-14: no independent corroboration, left unresolved rather than force a pick"
brujos_guayama,2013,capture_year,photo_strip,partial,Christopher Vega,given_first,,,,3_no_birth_data_name_shape,392,"Vega Johnson, Christopher",yes,"name-shape match only; this source row has no age/birth signal of its own to compare (a photo_strip/bench-only entry) - canon does have birth_year=1984 on file, just nothing on this row to check it against - never auto-accept",insufficient_evidence,"owner reviewed 2026-09-14: no independent corroboration, left unresolved rather than force a pick"
brujos_guayama,2013,capture_year,photo_strip,partial,Joel Nieves,given_first,,,,3_no_birth_data_name_shape,2375,"Nieves Perez, Joel",yes,"name-shape match only; this source row has no age/birth signal of its own to compare (a photo_strip/bench-only entry) - canon does have birth_year=1986 on file, just nothing on this row to check it against - never auto-accept",insufficient_evidence,"owner reviewed 2026-09-14: no independent corroboration, left unresolved rather than force a pick"
brujos_guayama,2013,capture_year,photo_strip,partial,Michael Washington,given_first,,,,3_no_birth_data_name_shape,2720,"Washington, Michael",no,"name-shape match only; this source row has no age/birth signal of its own to compare (a photo_strip/bench-only entry) - canon does have birth_year=1986 on file, just nothing on this row to check it against - never auto-accept",insufficient_evidence,"owner reviewed 2026-09-14: no independent corroboration, left unresolved rather than force a pick"
