franchise_id,season,season_source,template,completeness,name_raw,name_order,birth_year_2digit,age,approx_birth_year,tier,candidate_ids,candidate_names,already_has_season_row,note,disposition,disposition_note
capitanes_arecibo,2009,year_param,flat_bo,full,Cortes David,surname_first,81,,,1_exact_birth_confirmed,448,"Cortes Ruiz, David",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Cruz Rafael,surname_first,79,,,1_exact_birth_confirmed,1895,"Cruz Lopez, Rafael",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Figueroa Angel,surname_first,81,,,1_exact_birth_confirmed,135,"Figueroa Sepulveda, Angel",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Fizer Marcus,surname_first,78,,,1_exact_birth_confirmed,2434,"Fizer, Marcus",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Pagan Wilfredo,surname_first,76,,,1_exact_birth_confirmed,2290,"Pagan Roque, Wilfredo",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Ramirez Edgardo,surname_first,86,,,1_exact_birth_confirmed,2374,"Ramirez Ortiz, Edgardo",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Rivera Carlos,surname_first,83,,,1_exact_birth_confirmed,338,"Rivera Ruiz, Carlos Ruben",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Rosa-Clemente Angel,surname_first,84,,,1_exact_birth_confirmed,148,"Rosa Clemente, Angel R.",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Vega Christopher,surname_first,84,,,1_exact_birth_confirmed,392,"Vega Johnson, Christopher",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Villegas Johwen,surname_first,85,,,1_exact_birth_confirmed,2386,"Villegas Mercado, Johwen",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2009,year_param,flat_bo,full,Watson Michael,surname_first,80,,,1_exact_birth_confirmed,1628,"Watson Fuentes, Michael",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2010,year_param,flat_bo,full,Alvarado Omar,surname_first,83,,,1_exact_birth_confirmed,1739,"Alvarado Sierra, Omar J.",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
capitanes_arecibo,2010,year_param,flat_bo,full,Ayuso Larry,surname_first,77,,,1_exact_birth_confirmed,574,"Ayuso Carrillo, Elias",yes,"exact_name, birth year agrees",confirmed_match,"owner accepted 2026-09-14, exact-birth-year tier, single agreeing candidate"
