franchise_id,season,season_source,template,completeness,name_raw,name_order,birth_year_2digit,age,approx_birth_year,tier,candidate_ids,candidate_names,already_has_season_row,note,disposition,disposition_note
atenienses_manati,2015,capture_year,widget,full,Carmelo Lee,given_first,,38,1977,2_approx_birth_confirmed,349,"Lee, Carmelo Antrone",no,"exact_name, birth year agrees (source ~1977, canon 1977, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2015,capture_year,widget,full,Dominique Jones,given_first,,27,1988,2_approx_birth_confirmed,2884,"Jones, Dominique",no,"exact_name, birth year agrees (source ~1988, canon 1988, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2015,capture_year,widget,full,Ekenechukwu Ibekwe,given_first,,30,1985,2_approx_birth_confirmed,2457,"Ibekwe, Ekenechukwu",no,"exact_name, birth year agrees (source ~1985, canon 1985, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2015,capture_year,widget,full,Jerome James,given_first,,40,1975,2_approx_birth_confirmed,2746,"James, Jerome",no,"exact_name, birth year agrees (source ~1975, canon 1975, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2015,capture_year,widget,full,Jonathan Garcia,given_first,,28,1987,2_approx_birth_confirmed,1094,"Garcia Bermudez, Jonathan",yes,"exact_name, birth year agrees (source ~1987, canon 1987, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2015,capture_year,widget,full,Joseph Soto,given_first,,22,1993,2_approx_birth_confirmed,13011,"Soto Rivera, Joseph R.",yes,"exact_name, birth year agrees (source ~1993, canon 1993, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2015,capture_year,widget,full,Maalik Wayns,given_first,,24,1991,2_approx_birth_confirmed,13005,"Wayns, Maalik",no,"exact_name, birth year agrees (source ~1991, canon 1991, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2015,capture_year,widget,full,Ricardo Melendez,given_first,,32,1983,2_approx_birth_confirmed,1995,"Melendez Huertas, Ricardo",yes,"exact_name, birth year agrees (source ~1983, canon 1983, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2016,capture_year,widget,full,Andrew James Ogilvy,given_first,,28,1988,2_approx_birth_confirmed,13096,"Ogilvy, Andrew James",no,"exact_name, birth year agrees (source ~1988, canon 1988, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2016,capture_year,widget,full,Dallas Logan,given_first,,33,1983,2_approx_birth_confirmed,12987,"Logan, Dallas",no,"exact_name, birth year agrees (source ~1983, canon 1982, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2016,capture_year,widget,full,Gabriel Ruiz,given_first,,32,1984,2_approx_birth_confirmed,772,"Ruiz Negron, Gabriel",yes,"exact_name, birth year agrees (source ~1984, canon 1983, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, alias-table fix: approx-birth-year tier via a real alias (nickname/spelling variant/dropped maternal surname) in player_aliases.csv, single agreeing candidate. Bulk-approved as a verified pattern, not re-litigated row by row."
atenienses_manati,2016,capture_year,widget,full,Jose Cruz Solla,given_first,,24,1992,2_approx_birth_confirmed,13081,"Cruz Solla, Jose L.",no,"exact_name, birth year agrees (source ~1992, canon 1992, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2016,capture_year,widget,full,Omar Alvarado,given_first,,32,1984,2_approx_birth_confirmed,1739,"Alvarado Sierra, Omar J.",yes,"exact_name, birth year agrees (source ~1984, canon 1983, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2016,capture_year,widget,full,Ricardo Melendez,given_first,,32,1984,2_approx_birth_confirmed,1995,"Melendez Huertas, Ricardo",yes,"exact_name, birth year agrees (source ~1984, canon 1983, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
atenienses_manati,2016,capture_year,widget,full,Alexis Colon,given_first,,,,3_no_birth_data_name_shape,2682,"Colon, Alexis",yes,"name-shape match only; this source row has no age/birth signal of its own to compare (a photo_strip/bench-only entry) - canon does have birth_year=1992 on file, just nothing on this row to check it against - never auto-accept",insufficient_evidence,"owner reviewed 2026-09-14: no independent corroboration, left unresolved rather than force a pick"
atenienses_manati,2016,capture_year,widget,full,Luis Medina,given_first,,,,3_no_birth_data_name_shape,12910,"Medina Escobar, Luis",no,"name-shape match only; this source row has no age/birth signal of its own to compare (a photo_strip/bench-only entry) - canon does have birth_year=1990 on file, just nothing on this row to check it against - never auto-accept",insufficient_evidence,"owner reviewed 2026-09-14: no independent corroboration, left unresolved rather than force a pick"
atenienses_manati,2017,capture_year,photo_strip,partial,Ian Lockhart,given_first,,,,3_no_birth_data_name_shape,914,"Lockhart Collie, Ian",no,"name-shape match only; this source row has no age/birth signal of its own to compare (a photo_strip/bench-only entry) - canon does have birth_year=1967 on file, just nothing on this row to check it against - never auto-accept",insufficient_evidence,"owner reviewed 2026-09-14: no independent corroboration, left unresolved rather than force a pick"
atenienses_manati,2017,capture_year,photo_strip,partial,Jerome Moiso,given_first,,,,3_no_birth_data_name_shape,2814,"Moiso, Jerome",no,"name-shape match only; this source row has no age/birth signal of its own to compare (a photo_strip/bench-only entry) - canon does have birth_year=1978 on file, just nothing on this row to check it against - never auto-accept",insufficient_evidence,"owner reviewed 2026-09-14: no independent corroboration, left unresolved rather than force a pick"
atenienses_manati,2017,capture_year,photo_strip,partial,Nathanael Crispin,given_first,,,,3_no_birth_data_name_shape,1692,"Crispin Vargas, Nathanael",no,name-shape match only; this source row has no age/birth signal of its own to compare (a photo_strip/bench-only entry) and the canonical record has no birth_year either (the merge_jugador05 bug class) - never auto-accept,insufficient_evidence,"owner reviewed 2026-09-14: no independent corroboration, left unresolved rather than force a pick"
