franchise_id,season,season_source,template,completeness,name_raw,name_order,birth_year_2digit,age,approx_birth_year,tier,candidate_ids,candidate_names,already_has_season_row,note,disposition,disposition_note
indios_mayaguez,2013,capture_year,widget,full,Cliff Duran,given_first,,24,1989,2_approx_birth_confirmed,2367,"Duran Colon, Cliff",yes,"exact_name, birth year agrees (source ~1989, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
indios_mayaguez,2013,capture_year,widget,full,Jeffrion Aubry,given_first,,37,1976,2_approx_birth_confirmed,1025,"Aubry Flores, Jeffrion",yes,"exact_name, birth year agrees (source ~1976, canon 1977, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
indios_mayaguez,2013,capture_year,widget,full,Luis Steven Ramirez,given_first,,26,1987,2_approx_birth_confirmed,2560,"Ramirez Rivera, Luis S.",yes,"partial_name, birth year agrees (source ~1987, canon 1986, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
indios_mayaguez,2013,capture_year,widget,full,Markus Mitchell,given_first,,27,1986,2_approx_birth_confirmed,2623,"Mitchell, Markus",yes,"exact_name, birth year agrees (source ~1986, canon 1986, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
indios_mayaguez,2013,capture_year,widget,full,Ruben Cotto,given_first,,24,1989,2_approx_birth_confirmed,2675,"Cotto, Rubén",yes,"exact_name, birth year agrees (source ~1989, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
indios_mayaguez,2014,capture_year,widget,full,Andres Ortiz,given_first,,28,1986,2_approx_birth_confirmed,86,"Ortiz Colon, Andres",no,"exact_name, birth year agrees (source ~1986, canon 1986, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
indios_mayaguez,2014,capture_year,widget,full,Cliff Duran,given_first,,25,1989,2_approx_birth_confirmed,2367,"Duran Colon, Cliff",yes,"exact_name, birth year agrees (source ~1989, canon 1989, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
indios_mayaguez,2014,capture_year,widget,full,Damien Wilkins,given_first,,34,1980,2_approx_birth_confirmed,12928,"Wilkins, Damien",yes,"exact_name, birth year agrees (source ~1980, canon 1980, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
indios_mayaguez,2014,capture_year,widget,full,Jeffrion Aubry,given_first,,38,1976,2_approx_birth_confirmed,1025,"Aubry Flores, Jeffrion",no,"exact_name, birth year agrees (source ~1976, canon 1977, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
indios_mayaguez,2014,capture_year,widget,full,Luis Damian Morales,given_first,,26,1988,2_approx_birth_confirmed,2628,"Morales, Luis Damian",no,"exact_name, birth year agrees (source ~1988, canon 1988, age-derived +/-1)",confirmed_match,"owner accepted 2026-09-14, approx-birth-year tier, single agreeing candidate"
